A1	A199	A200	A201	A202	A203	A204
4312005	Sul	43	RS	MARIANO MORO	1 - Até 5000	2211
4312054	Sul	43	RS	MARQUES DE SOUZA	1 - Até 5000	4167
4312104	Sul	43	RS	MATA	2 - 5001 até 10000	5159
4312138	Sul	43	RS	MATO CASTELHANO	1 - Até 5000	2567
4312153	Sul	43	RS	MATO LEITAO	1 - Até 5000	4201
4312179	Sul	43	RS	MATO QUEIMADO	1 - Até 5000	1798
4312203	Sul	43	RS	MAXIMILIANO DE ALMEIDA	1 - Até 5000	4867
4312252	Sul	43	RS	MINAS DO LEAO	2 - 5001 até 10000	8011
4312302	Sul	43	RS	MIRAGUAI	1 - Até 5000	4982
4312351	Sul	43	RS	MONTAURI	1 - Até 5000	1556
4312377	Sul	43	RS	MONTE ALEGRE DOS CAMPOS	1 - Até 5000	3236
4312385	Sul	43	RS	MONTE BELO DO SUL	1 - Até 5000	2704
4312401	Sul	43	RS	MONTENEGRO	5 - 50001 até 100000	63216
4312427	Sul	43	RS	MORMACO	1 - Até 5000	2948
4312443	Sul	43	RS	MORRINHOS DO SUL	1 - Até 5000	3193
4312450	Sul	43	RS	MORRO REDONDO	2 - 5001 até 10000	6529
4312476	Sul	43	RS	MORRO REUTER	2 - 5001 até 10000	6100
4312500	Sul	43	RS	MOSTARDAS	3 - 10001 até 20000	12720
4312609	Sul	43	RS	MUCUM	1 - Até 5000	4989
4312617	Sul	43	RS	MUITOS CAPOES	1 - Até 5000	3137
4312625	Sul	43	RS	MULITERNO	1 - Até 5000	1894
4312658	Sul	43	RS	NAO-ME-TOQUE	3 - 10001 até 20000	16997
4312674	Sul	43	RS	NICOLAU VERGUEIRO	1 - Até 5000	1757
4312708	Sul	43	RS	NONOAI	3 - 10001 até 20000	12295
4312757	Sul	43	RS	NOVA ALVORADA	1 - Até 5000	3431
4312807	Sul	43	RS	NOVA ARACA	1 - Até 5000	4385
4312906	Sul	43	RS	NOVA BASSANO	2 - 5001 até 10000	9478
4312955	Sul	43	RS	NOVA BOA VISTA	1 - Até 5000	1953
4313003	Sul	43	RS	NOVA BRESCIA	1 - Até 5000	3329
4313011	Sul	43	RS	NOVA CANDELARIA	1 - Até 5000	2814
4313037	Sul	43	RS	NOVA ESPERANCA DO SUL	2 - 5001 até 10000	5048
4313060	Sul	43	RS	NOVA HARTZ	4 - 20001 até 50000	20035
4313086	Sul	43	RS	NOVA PADUA	1 - Até 5000	2557
4313102	Sul	43	RS	NOVA PALMA	2 - 5001 até 10000	6588
4313201	Sul	43	RS	NOVA PETROPOLIS	4 - 20001 até 50000	20416
4313300	Sul	43	RS	NOVA PRATA	4 - 20001 até 50000	25057
4313334	Sul	43	RS	NOVA RAMADA	1 - Até 5000	2440
4313359	Sul	43	RS	NOVA ROMA DO SUL	1 - Até 5000	3564
4313375	Sul	43	RS	NOVA SANTA RITA	4 - 20001 até 50000	25700
4313391	Sul	43	RS	NOVO CABRAIS	1 - Até 5000	4087
4313409	Sul	43	RS	NOVO HAMBURGO	6 - 100001 até 500000	248694
4313425	Sul	43	RS	NOVO MACHADO	1 - Até 5000	3828
4313441	Sul	43	RS	NOVO TIRADENTES	1 - Até 5000	2320
4313466	Sul	43	RS	NOVO XINGU	1 - Até 5000	1795
4313490	Sul	43	RS	NOVO BARREIRO	1 - Até 5000	4160
4313508	Sul	43	RS	OSORIO	4 - 20001 até 50000	43897
4313607	Sul	43	RS	PAIM FILHO	1 - Até 5000	4221
4313656	Sul	43	RS	PALMARES DO SUL	3 - 10001 até 20000	11413
4313706	Sul	43	RS	PALMEIRA DAS MISSOES	4 - 20001 até 50000	34974
4313805	Sul	43	RS	PALMITINHO	2 - 5001 até 10000	7170
4313904	Sul	43	RS	PANAMBI	4 - 20001 até 50000	41148
4313953	Sul	43	RS	PANTANO GRANDE	2 - 5001 até 10000	9932
4314001	Sul	43	RS	PARAI	2 - 5001 até 10000	7309
4314027	Sul	43	RS	PARAISO DO SUL	2 - 5001 até 10000	7648
4314035	Sul	43	RS	PARECI NOVO	1 - Até 5000	3725
4314050	Sul	43	RS	PAROBE	5 - 50001 até 100000	55486
4314068	Sul	43	RS	PASSA SETE	2 - 5001 até 10000	5491
4314076	Sul	43	RS	PASSO DO SOBRADO	2 - 5001 até 10000	6372
4314100	Sul	43	RS	PASSO FUNDO	6 - 100001 até 500000	196739
4314134	Sul	43	RS	PAULO BENTO	1 - Até 5000	2297
4314159	Sul	43	RS	PAVERAMA	2 - 5001 até 10000	8437
4314175	Sul	43	RS	PEDRAS ALTAS	1 - Até 5000	2195
4314209	Sul	43	RS	PEDRO OSORIO	2 - 5001 até 10000	8011
4314308	Sul	43	RS	PEJUCARA	1 - Até 5000	4055
4314407	Sul	43	RS	PELOTAS	6 - 100001 até 500000	342873
4314423	Sul	43	RS	PICADA CAFE	2 - 5001 até 10000	5532
4314456	Sul	43	RS	PINHAL	1 - Até 5000	2609
4314464	Sul	43	RS	PINHAL DA SERRA	1 - Até 5000	2126
4314472	Sul	43	RS	PINHAL GRANDE	1 - Até 5000	4560
4314498	Sul	43	RS	PINHEIRINHO DO VALE	1 - Até 5000	4761
4314506	Sul	43	RS	PINHEIRO MACHADO	3 - 10001 até 20000	12976
4314548	Sul	43	RS	PINTO BANDEIRA	1 - Até 5000	2824
4314555	Sul	43	RS	PIRAPO	1 - Até 5000	2678
4314605	Sul	43	RS	PIRATINI	4 - 20001 até 50000	20712
4314704	Sul	43	RS	PLANALTO	3 - 10001 até 20000	10678
4314753	Sul	43	RS	POCO DAS ANTAS	1 - Até 5000	2104
4314779	Sul	43	RS	PONTAO	1 - Até 5000	3986
4314787	Sul	43	RS	PONTE PRETA	1 - Até 5000	1730
4314803	Sul	43	RS	PORTAO	4 - 20001 até 50000	33994
4314902	Sul	43	RS	PORTO ALEGRE	7 - Maior que 500000	1476867
4315008	Sul	43	RS	PORTO LUCENA	2 - 5001 até 10000	5313
4315057	Sul	43	RS	PORTO MAUA	1 - Até 5000	2557
4315073	Sul	43	RS	PORTO VERA CRUZ	1 - Até 5000	1733
4315107	Sul	43	RS	PORTO XAVIER	3 - 10001 até 20000	10758
4315131	Sul	43	RS	POUSO NOVO	1 - Até 5000	1847
4315149	Sul	43	RS	PRESIDENTE LUCENA	1 - Até 5000	2705
4315156	Sul	43	RS	PROGRESSO	2 - 5001 até 10000	6372
4315172	Sul	43	RS	PROTASIO ALVES	1 - Até 5000	2041
4315206	Sul	43	RS	PUTINGA	1 - Até 5000	4185
4315305	Sul	43	RS	QUARAI	4 - 20001 até 50000	23579
4315313	Sul	43	RS	QUATRO IRMAOS	1 - Até 5000	1849
4315321	Sul	43	RS	QUEVEDOS	1 - Até 5000	2816
4315354	Sul	43	RS	QUINZE DE NOVEMBRO	1 - Até 5000	3811
4315404	Sul	43	RS	REDENTORA	3 - 10001 até 20000	11025
4315453	Sul	43	RS	RELVADO	1 - Até 5000	2195
4315503	Sul	43	RS	RESTINGA SECA	3 - 10001 até 20000	16334
4315552	Sul	43	RS	RIO DOS INDIOS	1 - Até 5000	3418
4315602	Sul	43	RS	RIO GRANDE	6 - 100001 até 500000	207860
4315701	Sul	43	RS	RIO PARDO	4 - 20001 até 50000	38934
4315750	Sul	43	RS	RIOZINHO	1 - Até 5000	4571
4315800	Sul	43	RS	ROCA SALES	3 - 10001 até 20000	10976
4315909	Sul	43	RS	RODEIO BONITO	2 - 5001 até 10000	5955
4315958	Sul	43	RS	ROLADOR	1 - Até 5000	2542
4316006	Sul	43	RS	ROLANTE	4 - 20001 até 50000	20712
4316105	Sul	43	RS	RONDA ALTA	3 - 10001 até 20000	10655
4316204	Sul	43	RS	RONDINHA	2 - 5001 até 10000	5544
4316303	Sul	43	RS	ROQUE GONZALES	2 - 5001 até 10000	7289
4316402	Sul	43	RS	ROSARIO DO SUL	4 - 20001 até 50000	40773
4316428	Sul	43	RS	SAGRADA FAMILIA	1 - Até 5000	2676
4316436	Sul	43	RS	SALDANHA MARINHO	1 - Até 5000	2876
4316451	Sul	43	RS	SALTO DO JACUI	3 - 10001 até 20000	12429
4316477	Sul	43	RS	SALVADOR DAS MISSOES	1 - Até 5000	2769
4316501	Sul	43	RS	SALVADOR DO SUL	2 - 5001 até 10000	7315
4316600	Sul	43	RS	SANANDUVA	3 - 10001 até 20000	16139
4316709	Sul	43	RS	SANTA BARBARA DO SUL	2 - 5001 até 10000	8793
4316733	Sul	43	RS	SANTA CECILIA DO SUL	1 - Até 5000	1698
4316758	Sul	43	RS	SANTA CLARA DO SUL	2 - 5001 até 10000	6183
4316808	Sul	43	RS	SANTA CRUZ DO SUL	6 - 100001 até 500000	126084
4316907	Sul	43	RS	SANTA MARIA	6 - 100001 até 500000	276108
4316956	Sul	43	RS	SANTA MARIA DO HERVAL	2 - 5001 até 10000	6328
4316972	Sul	43	RS	SANTA MARGARIDA DO SUL	1 - Até 5000	2495
4317004	Sul	43	RS	SANTANA DA BOA VISTA	2 - 5001 até 10000	8434
4317103	Sul	43	RS	SANT' ANA DO LIVRAMENTO	5 - 50001 até 100000	82968
4317202	Sul	43	RS	SANTA ROSA	5 - 50001 até 100000	72240
4317251	Sul	43	RS	SANTA TEREZA	1 - Até 5000	1781
4317301	Sul	43	RS	SANTA VITORIA DO PALMAR	4 - 20001 até 50000	31436
4317400	Sul	43	RS	SANTIAGO	5 - 50001 até 100000	50635
4317509	Sul	43	RS	SANTO ANGELO	5 - 50001 até 100000	78976
4317558	Sul	43	RS	SANTO ANTONIO DO PALMA	1 - Até 5000	2198
4317608	Sul	43	RS	SANTO ANTONIO DA PATRULHA	4 - 20001 até 50000	41977
4317707	Sul	43	RS	SANTO ANTONIO DAS MISSOES	3 - 10001 até 20000	11174
4317756	Sul	43	RS	SANTO ANTONIO DO PLANALTO	1 - Até 5000	2056
4317806	Sul	43	RS	SANTO AUGUSTO	3 - 10001 até 20000	14349
4317905	Sul	43	RS	SANTO CRISTO	3 - 10001 até 20000	14757
4317954	Sul	43	RS	SANTO EXPEDITO DO SUL	1 - Até 5000	2485
4318002	Sul	43	RS	SAO BORJA	5 - 50001 até 100000	62990
4318051	Sul	43	RS	SAO DOMINGOS DO SUL	1 - Até 5000	3064
4318101	Sul	43	RS	SAO FRANCISCO DE ASSIS	3 - 10001 até 20000	19495
4318200	Sul	43	RS	SAO FRANCISCO DE PAULA	4 - 20001 até 50000	21551
4318309	Sul	43	RS	SAO GABRIEL	5 - 50001 até 100000	62785
4318408	Sul	43	RS	SAO JERONIMO	4 - 20001 até 50000	23527
4318424	Sul	43	RS	SAO JOAO DA URTIGA	1 - Até 5000	4840
4318432	Sul	43	RS	SAO JOAO DO POLESINE	1 - Até 5000	2651
4318440	Sul	43	RS	SAO JORGE	1 - Até 5000	2846
4318457	Sul	43	RS	SAO JOSE DAS MISSOES	1 - Até 5000	2736
4318465	Sul	43	RS	SAO JOSE DO HERVAL	1 - Até 5000	2186
4318481	Sul	43	RS	SAO JOSE DO HORTENCIO	1 - Até 5000	4463
4318499	Sul	43	RS	SAO JOSE DO INHACORA	1 - Até 5000	2220
4318507	Sul	43	RS	SAO JOSE DO NORTE	4 - 20001 até 50000	26977
4318606	Sul	43	RS	SAO JOSE DO OURO	2 - 5001 até 10000	7116
4318614	Sul	43	RS	SAO JOSE DO SUL	1 - Até 5000	2260
4318622	Sul	43	RS	SAO JOSE DOS AUSENTES	1 - Até 5000	3470
4318705	Sul	43	RS	SAO LEOPOLDO	6 - 100001 até 500000	228370
4318804	Sul	43	RS	SAO LOURENCO DO SUL	4 - 20001 até 50000	44541
4318903	Sul	43	RS	SAO LUIZ GONZAGA	4 - 20001 até 50000	35193
4319000	Sul	43	RS	SAO MARCOS	4 - 20001 até 50000	21204
4319109	Sul	43	RS	SAO MARTINHO	2 - 5001 até 10000	5821
4319125	Sul	43	RS	SAO MARTINHO DA SERRA	1 - Até 5000	3306
4319158	Sul	43	RS	SAO MIGUEL DAS MISSOES	2 - 5001 até 10000	7728
4319208	Sul	43	RS	SAO NICOLAU	2 - 5001 até 10000	5732
4319307	Sul	43	RS	SAO PAULO DAS MISSOES	2 - 5001 até 10000	6348
4319356	Sul	43	RS	SAO PEDRO DA SERRA	1 - Até 5000	3584
4319364	Sul	43	RS	SAO PEDRO DAS MISSOES	1 - Até 5000	1984
4319372	Sul	43	RS	SAO PEDRO DO BUTIA	1 - Até 5000	2983
4319406	Sul	43	RS	SAO PEDRO DO SUL	3 - 10001 até 20000	16788
4319505	Sul	43	RS	SAO SEBASTIAO DO CAI	4 - 20001 até 50000	24676
4319604	Sul	43	RS	SAO SEPE	4 - 20001 até 50000	24432
4319703	Sul	43	RS	SAO VALENTIM	1 - Até 5000	3621
4319711	Sul	43	RS	SAO VALENTIM DO SUL	1 - Até 5000	2257
4319737	Sul	43	RS	SAO VALERIO DO SUL	1 - Até 5000	2752
4319752	Sul	43	RS	SAO VENDELINO	1 - Até 5000	2124
4319802	Sul	43	RS	SAO VICENTE DO SUL	2 - 5001 até 10000	8787
4319901	Sul	43	RS	SAPIRANGA	5 - 50001 até 100000	79560
4320008	Sul	43	RS	SAPUCAIA DO SUL	6 - 100001 até 500000	138357
4320107	Sul	43	RS	SARANDI	4 - 20001 até 50000	23036
4320206	Sul	43	RS	SEBERI	3 - 10001 até 20000	11164
4320230	Sul	43	RS	SEDE NOVA	1 - Até 5000	3063
4320263	Sul	43	RS	SEGREDO	2 - 5001 até 10000	7388
4320305	Sul	43	RS	SELBACH	2 - 5001 até 10000	5134
4320321	Sul	43	RS	SENADOR SALGADO FILHO	1 - Até 5000	2885
4320354	Sul	43	RS	SENTINELA DO SUL	2 - 5001 até 10000	5486
4320404	Sul	43	RS	SERAFINA CORREA	3 - 10001 até 20000	15814
4320453	Sul	43	RS	SERIO	1 - Até 5000	2235
4320503	Sul	43	RS	SERTAO	2 - 5001 até 10000	6169
4320552	Sul	43	RS	SERTAO SANTANA	2 - 5001 até 10000	6246
4320578	Sul	43	RS	SETE DE SETEMBRO	1 - Até 5000	2132
4320602	Sul	43	RS	SEVERIANO DE ALMEIDA	1 - Até 5000	3890
4320651	Sul	43	RS	SILVEIRA MARTINS	1 - Até 5000	2487
4320677	Sul	43	RS	SINIMBU	3 - 10001 até 20000	10400
4320701	Sul	43	RS	SOBRADINHO	3 - 10001 até 20000	14944
4320800	Sul	43	RS	SOLEDADE	4 - 20001 até 50000	31261
4320859	Sul	43	RS	TABAI	1 - Até 5000	4460
4320909	Sul	43	RS	TAPEJARA	4 - 20001 até 50000	21525
4321006	Sul	43	RS	TAPERA	3 - 10001 até 20000	10803
4321105	Sul	43	RS	TAPES	3 - 10001 até 20000	17354
4321204	Sul	43	RS	TAQUARA	5 - 50001 até 100000	57238
4321303	Sul	43	RS	TAQUARI	4 - 20001 até 50000	27128
4321329	Sul	43	RS	TAQUARUCU DO SUL	1 - Até 5000	3090
4321352	Sul	43	RS	TAVARES	2 - 5001 até 10000	5554
4321402	Sul	43	RS	TENENTE PORTELA	3 - 10001 até 20000	14039
4321436	Sul	43	RS	TERRA DE AREIA	3 - 10001 até 20000	10634
4321451	Sul	43	RS	TEUTONIA	4 - 20001 até 50000	30170
4321469	Sul	43	RS	TIO HUGO	1 - Até 5000	2912
4321477	Sul	43	RS	TIRADENTES DO SUL	2 - 5001 até 10000	6384
4321493	Sul	43	RS	TOROPI	1 - Até 5000	2988
4321501	Sul	43	RS	TORRES	4 - 20001 até 50000	37107
4321600	Sul	43	RS	TRAMANDAI	4 - 20001 até 50000	46369
4321626	Sul	43	RS	TRAVESSEIRO	1 - Até 5000	2389
4321634	Sul	43	RS	TRES ARROIOS	1 - Até 5000	2873
4321667	Sul	43	RS	TRES CACHOEIRAS	3 - 10001 até 20000	10811
4321709	Sul	43	RS	TRES COROAS	4 - 20001 até 50000	26092
4321808	Sul	43	RS	TRES DE MAIO	4 - 20001 até 50000	24485
4321832	Sul	43	RS	TRES FORQUILHAS	1 - Até 5000	2924
4321857	Sul	43	RS	TRES PALMEIRAS	1 - Até 5000	4471
4321907	Sul	43	RS	TRES PASSOS	4 - 20001 até 50000	24647
4321956	Sul	43	RS	TRINDADE DO SUL	2 - 5001 até 10000	5961
4322004	Sul	43	RS	TRIUNFO	4 - 20001 até 50000	27867
4322103	Sul	43	RS	TUCUNDUVA	2 - 5001 até 10000	5993
4322152	Sul	43	RS	TUNAS	1 - Até 5000	4586
4322186	Sul	43	RS	TUPANCI DO SUL	1 - Até 5000	1584
4322202	Sul	43	RS	TUPANCIRETA	4 - 20001 até 50000	23521
4322251	Sul	43	RS	TUPANDI	1 - Até 5000	4366
4322301	Sul	43	RS	TUPARENDI	2 - 5001 até 10000	8574
4322327	Sul	43	RS	TURUCU	1 - Até 5000	3596
4322343	Sul	43	RS	UBIRETAMA	1 - Até 5000	2265
4322350	Sul	43	RS	UNIAO DA SERRA	1 - Até 5000	1413
4322376	Sul	43	RS	UNISTALDA	1 - Até 5000	2481
4322400	Sul	43	RS	URUGUAIANA	6 - 100001 até 500000	129652
4322509	Sul	43	RS	VACARIA	5 - 50001 até 100000	64857
4322525	Sul	43	RS	VALE VERDE	1 - Até 5000	3434
4322533	Sul	43	RS	VALE DO SOL	3 - 10001 até 20000	11650
4322541	Sul	43	RS	VALE REAL	2 - 5001 até 10000	5548
4322558	Sul	43	RS	VANINI	1 - Até 5000	2087
4322608	Sul	43	RS	VENANCIO AIRES	5 - 50001 até 100000	69859
4322707	Sul	43	RS	VERA CRUZ	4 - 20001 até 50000	25700
4322806	Sul	43	RS	VERANOPOLIS	4 - 20001 até 50000	24686
4322855	Sul	43	RS	VESPASIANO CORREA	1 - Até 5000	1976
4322905	Sul	43	RS	VIADUTOS	2 - 5001 até 10000	5271
4323002	Sul	43	RS	VIAMAO	6 - 100001 até 500000	251978
4323101	Sul	43	RS	VICENTE DUTRA	2 - 5001 até 10000	5224
4323200	Sul	43	RS	VICTOR GRAEFF	1 - Até 5000	3070
4323309	Sul	43	RS	VILA FLORES	1 - Até 5000	3363
4323358	Sul	43	RS	VILA LANGARO	1 - Até 5000	2193
4323408	Sul	43	RS	VILA MARIA	1 - Até 5000	4393
4323457	Sul	43	RS	VILA NOVA DO SUL	1 - Até 5000	4365
4323507	Sul	43	RS	VISTA ALEGRE	1 - Até 5000	2887
4323606	Sul	43	RS	VISTA ALEGRE DO PRATA	1 - Até 5000	1613
4323705	Sul	43	RS	VISTA GAUCHA	1 - Até 5000	2873
4323754	Sul	43	RS	VITORIA DAS MISSOES	1 - Até 5000	3463
4323770	Sul	43	RS	WESTFALIA	1 - Até 5000	2953
4323804	Sul	43	RS	XANGRI-LA	3 - 10001 até 20000	14197
5000203	Centro-Oeste	50	MS	AGUA CLARA	3 - 10001 até 20000	14474
5000252	Centro-Oeste	50	MS	ALCINOPOLIS	2 - 5001 até 10000	5038
5000609	Centro-Oeste	50	MS	AMAMBAI	4 - 20001 até 50000	37590
5000708	Centro-Oeste	50	MS	ANASTACIO	4 - 20001 até 50000	24748
5000807	Centro-Oeste	50	MS	ANAURILANDIA	2 - 5001 até 10000	8844
5000856	Centro-Oeste	50	MS	ANGELICA	3 - 10001 até 20000	10149
5000906	Centro-Oeste	50	MS	ANTONIO JOAO	2 - 5001 até 10000	8679
5001003	Centro-Oeste	50	MS	APARECIDA DO TABOADO	4 - 20001 até 50000	24414
5001102	Centro-Oeste	50	MS	AQUIDAUANA	4 - 20001 até 50000	47162
5001243	Centro-Oeste	50	MS	ARAL MOREIRA	3 - 10001 até 20000	11399
5001508	Centro-Oeste	50	MS	BANDEIRANTES	2 - 5001 até 10000	6771
5001904	Centro-Oeste	50	MS	BATAGUASSU	4 - 20001 até 50000	21775
5002001	Centro-Oeste	50	MS	BATAYPORA	3 - 10001 até 20000	11208
5002100	Centro-Oeste	50	MS	BELA VISTA	4 - 20001 até 50000	24113
5002159	Centro-Oeste	50	MS	BODOQUENA	2 - 5001 até 10000	7898
5002209	Centro-Oeste	50	MS	BONITO	4 - 20001 até 50000	21047
5002308	Centro-Oeste	50	MS	BRASILANDIA	3 - 10001 até 20000	11903
5002407	Centro-Oeste	50	MS	CAARAPO	4 - 20001 até 50000	28437
5002605	Centro-Oeste	50	MS	CAMAPUA	3 - 10001 até 20000	13731
5002704	Centro-Oeste	50	MS	CAMPO GRANDE	7 - Maior que 500000	853622
5002803	Centro-Oeste	50	MS	CARACOL	2 - 5001 até 10000	5838
5002902	Centro-Oeste	50	MS	CASSILANDIA	4 - 20001 até 50000	21622
5002951	Centro-Oeste	50	MS	CHAPADAO DO SUL	4 - 20001 até 50000	22620
5003108	Centro-Oeste	50	MS	CORGUINHO	2 - 5001 até 10000	5513
5003157	Centro-Oeste	50	MS	CORONEL SAPUCAIA	3 - 10001 até 20000	14815
5003207	Centro-Oeste	50	MS	CORUMBA	6 - 100001 até 500000	108656
5003256	Centro-Oeste	50	MS	COSTA RICA	3 - 10001 até 20000	19508
5003306	Centro-Oeste	50	MS	COXIM	4 - 20001 até 50000	33139
5003454	Centro-Oeste	50	MS	DEODAPOLIS	3 - 10001 até 20000	12650
5003488	Centro-Oeste	50	MS	DOIS IRMAOS DO BURITI	3 - 10001 até 20000	10965
5003504	Centro-Oeste	50	MS	DOURADINA	2 - 5001 até 10000	5723
5003702	Centro-Oeste	50	MS	DOURADOS	6 - 100001 até 500000	212870
5003751	Centro-Oeste	50	MS	ELDORADO	3 - 10001 até 20000	12128
5003801	Centro-Oeste	50	MS	FATIMA DO SUL	3 - 10001 até 20000	19220
5003900	Centro-Oeste	50	MS	FIGUEIRAO	1 - Até 5000	3012
5004007	Centro-Oeste	50	MS	GLORIA DE DOURADOS	2 - 5001 até 10000	9992
5004106	Centro-Oeste	50	MS	GUIA LOPES DA LAGUNA	3 - 10001 até 20000	10136
5004304	Centro-Oeste	50	MS	IGUATEMI	3 - 10001 até 20000	15637
5004403	Centro-Oeste	50	MS	INOCENCIA	2 - 5001 até 10000	7664
5004502	Centro-Oeste	50	MS	ITAPORA	4 - 20001 até 50000	22896
5004601	Centro-Oeste	50	MS	ITAQUIRAI	4 - 20001 até 50000	20162
5004700	Centro-Oeste	50	MS	IVINHEMA	4 - 20001 até 50000	22928
5004809	Centro-Oeste	50	MS	JAPORA	2 - 5001 até 10000	8567
5004908	Centro-Oeste	50	MS	JARAGUARI	2 - 5001 até 10000	6860
5005004	Centro-Oeste	50	MS	JARDIM	4 - 20001 até 50000	25473
5005103	Centro-Oeste	50	MS	JATEI	1 - Até 5000	4038
5005152	Centro-Oeste	50	MS	JUTI	2 - 5001 até 10000	6399
5005202	Centro-Oeste	50	MS	LADARIO	4 - 20001 até 50000	21860
5005251	Centro-Oeste	50	MS	LAGUNA CARAPA	2 - 5001 até 10000	7017
5005400	Centro-Oeste	50	MS	MARACAJU	4 - 20001 até 50000	43078
5005608	Centro-Oeste	50	MS	MIRANDA	4 - 20001 até 50000	27104
5005681	Centro-Oeste	50	MS	MUNDO NOVO	3 - 10001 até 20000	17884
5005707	Centro-Oeste	50	MS	NAVIRAI	5 - 50001 até 100000	51535
5005806	Centro-Oeste	50	MS	NIOAQUE	3 - 10001 até 20000	14233
5006002	Centro-Oeste	50	MS	NOVA ALVORADA DO SUL	3 - 10001 até 20000	19656
5006200	Centro-Oeste	50	MS	NOVA ANDRADINA	5 - 50001 até 100000	50893
5006259	Centro-Oeste	50	MS	NOVO HORIZONTE DO SUL	1 - Até 5000	4306
5006275	Centro-Oeste	50	MS	PARAISO DAS AGUAS	2 - 5001 até 10000	5150
5006309	Centro-Oeste	50	MS	PARANAIBA	4 - 20001 até 50000	41495
5006358	Centro-Oeste	50	MS	PARANHOS	3 - 10001 até 20000	13494
5006408	Centro-Oeste	50	MS	PEDRO GOMES	2 - 5001 até 10000	7794
5006606	Centro-Oeste	50	MS	PONTA PORA	5 - 50001 até 100000	86717
5006903	Centro-Oeste	50	MS	PORTO MURTINHO	3 - 10001 até 20000	16514
5007109	Centro-Oeste	50	MS	RIBAS DO RIO PARDO	4 - 20001 até 50000	23167
5007208	Centro-Oeste	50	MS	RIO BRILHANTE	4 - 20001 até 50000	34776
5007307	Centro-Oeste	50	MS	RIO NEGRO	1 - Até 5000	4910
5007406	Centro-Oeste	50	MS	RIO VERDE DE MATO GROSSO	3 - 10001 até 20000	19462
5007505	Centro-Oeste	50	MS	ROCHEDO	2 - 5001 até 10000	5252
5007554	Centro-Oeste	50	MS	SANTA RITA DO PARDO	2 - 5001 até 10000	7633
5007695	Centro-Oeste	50	MS	SAO GABRIEL DO OESTE	4 - 20001 até 50000	24982
5007703	Centro-Oeste	50	MS	SETE QUEDAS	3 - 10001 até 20000	10832
5007802	Centro-Oeste	50	MS	SELVIRIA	2 - 5001 até 10000	6455
5007901	Centro-Oeste	50	MS	SIDROLANDIA	5 - 50001 até 100000	51355
5007935	Centro-Oeste	50	MS	SONORA	3 - 10001 até 20000	17483
5007950	Centro-Oeste	50	MS	TACURU	3 - 10001 até 20000	11035
5007976	Centro-Oeste	50	MS	TAQUARUSSU	1 - Até 5000	3570
5008008	Centro-Oeste	50	MS	TERENOS	3 - 10001 até 20000	19914
5008305	Centro-Oeste	50	MS	TRES LAGOAS	6 - 100001 até 500000	113619
5008404	Centro-Oeste	50	MS	VICENTINA	2 - 5001 até 10000	6027
5100102	Centro-Oeste	51	MT	ACORIZAL	2 - 5001 até 10000	5431
5100201	Centro-Oeste	51	MT	AGUA BOA	4 - 20001 até 50000	22549
5100250	Centro-Oeste	51	MT	ALTA FLORESTA	4 - 20001 até 50000	49761
5100300	Centro-Oeste	51	MT	ALTO ARAGUAIA	3 - 10001 até 20000	16818
5100359	Centro-Oeste	51	MT	ALTO BOA VISTA	2 - 5001 até 10000	5809
5100409	Centro-Oeste	51	MT	ALTO GARCAS	3 - 10001 até 20000	10909
5100508	Centro-Oeste	51	MT	ALTO PARAGUAI	3 - 10001 até 20000	10476
5100607	Centro-Oeste	51	MT	ALTO TAQUARI	2 - 5001 até 10000	9070
5100805	Centro-Oeste	51	MT	APIACAS	2 - 5001 até 10000	9094
5101001	Centro-Oeste	51	MT	ARAGUAIANA	1 - Até 5000	3133
5101209	Centro-Oeste	51	MT	ARAGUAINHA	1 - Até 5000	1024
5101258	Centro-Oeste	51	MT	ARAPUTANGA	3 - 10001 até 20000	15803
5101308	Centro-Oeste	51	MT	ARENAPOLIS	2 - 5001 até 10000	9955
5101407	Centro-Oeste	51	MT	ARIPUANA	3 - 10001 até 20000	19919
5101605	Centro-Oeste	51	MT	BARAO DE MELGACO	2 - 5001 até 10000	7565
5101704	Centro-Oeste	51	MT	BARRA DO BUGRES	4 - 20001 até 50000	33022
5101803	Centro-Oeste	51	MT	BARRA DO GARCAS	5 - 50001 até 100000	57791
5101852	Centro-Oeste	51	MT	BOM JESUS DO ARAGUAIA	2 - 5001 até 10000	5756
5101902	Centro-Oeste	51	MT	BRASNORTE	3 - 10001 até 20000	16895
5102504	Centro-Oeste	51	MT	CACERES	5 - 50001 até 100000	89683
5102603	Centro-Oeste	51	MT	CAMPINAPOLIS	3 - 10001 até 20000	14827
5102637	Centro-Oeste	51	MT	CAMPO NOVO DO PARECIS	4 - 20001 até 50000	30335
5102678	Centro-Oeste	51	MT	CAMPO VERDE	4 - 20001 até 50000	35578
5102686	Centro-Oeste	51	MT	CAMPOS DE JULIO	2 - 5001 até 10000	5778
5102694	Centro-Oeste	51	MT	CANABRAVA DO NORTE	1 - Até 5000	4728
5102702	Centro-Oeste	51	MT	CANARANA	3 - 10001 até 20000	19681
5102793	Centro-Oeste	51	MT	CARLINDA	3 - 10001 até 20000	10626
5102850	Centro-Oeste	51	MT	CASTANHEIRA	2 - 5001 até 10000	8353
5103007	Centro-Oeste	51	MT	CHAPADA DOS GUIMARAES	3 - 10001 até 20000	18393
